orchestra_id,orchestra,orchestra_count,date,title,text,link
285,静岡附属中吹奏楽部 ,1,2013-07-27,静岡附属中吹奏楽部 第三回定期演奏会,●静岡附属中吹奏楽部 第三回定期演奏会2013年7月27日(土)静岡音楽館AOI團伊玖磨： 静岡大学教育学部附属静岡中学校歌 （世界初演）  他,http://i-amabile.com/concert/shizufu_brass3
23,北海道大学交響楽団 ,2,2013-06-29,北海道大学交響楽団 第１25回定期演奏会,●北海道大学交響楽団 第１25回定期演奏会2013年6月29日(土)札幌コンサートホールkitara　川越 守指揮川越 守： 弦楽器群とティンパニの為の一章「春を待つ」 （世界初演）  他,http://i-amabile.com/concert/hokudai_orch125
105,日本交響楽団  設立記念公演 ,1,2013-06-09,日本交響楽団  設立記念公演 第1回定期演奏会,●日本交響楽団  設立記念公演 第1回定期演奏会2013年6月9日(日)小山市立文化センター 大ホール　高山 健児（読売日本交響楽団コントラバス奏者）指揮矢内 弘子： ファンファーレ (委託初演) （世界初演）  他,http://i-amabile.com/concert/nipponsymphony1
215,Presto Mandolin Orchestra プレストマンドリンオーケストラ,1,2013-06-09,Presto Mandolin Orchestra プレストマンドリンオーケストラ第２０回記念演奏会,●Presto Mandolin Orchestra プレストマンドリンオーケストラ第２０回記念演奏会2013年6月9日(日)小金井市民交流センター　大ホール　佐藤範幸、長澤鉄平指揮村松健太郎： マンドリン組曲「プレスト2013」 （日本初演）  他,http://i-amabile.com/concert/presto_mo20
160,オーケストラ・ムジマ ,1,2013-05-26,オーケストラ・ムジマ 第11回コンサート,●オーケストラ・ムジマ 第11回コンサート2013年5月26日(日)府中の森芸術劇場　諸岡範澄指揮成清 翠： Mzima de Musica （世界初演）  他,http://i-amabile.com/concert/mzima11
2,Musica Promenade ,5,2013-05-04,Musica Promenade 第９回演奏会,●Musica Promenade 第９回演奏会2013年5月4日(土)小金井市民交流センター大ホール　瓦田尚指揮館山幸子： モモ （世界初演）  他,http://i-amabile.com/concert/musica_promenade9
62,堀越隆一・みちこ　個展・リサイタル2013,1,2013-04-29,堀越隆一・みちこ　個展・リサイタル2013,●堀越隆一・みちこ　個展・リサイタル20132013年4月29日(月)東京オペラシティリサイタルホール　堀越隆一指揮堀越隆一： 四つの間奏曲 （世界初演）  堀越隆一： ヴィオラ・ソナタ （世界初演）  他,http://i-amabile.com/concert/horikoshiryuichi2013
305,メセナジュニアオーケストラ  ,1,2013-03-30,メセナジュニアオーケストラ  第8回定期演奏会,●メセナジュニアオーケストラ  第8回定期演奏会2013年3月30日(土)不明　中村 勝指揮他,http://i-amabile.com/concert/mesenajroche8
0,オーケストラ・ナデージダ ,11,2013-02-09,オーケストラ・ナデージダ 第9回演奏会,●オーケストラ・ナデージダ 第9回演奏会2013年2月9日(土)練馬文化センター   大ホール　渡辺新指揮ガルータ： ピアノ協奏曲 （日本初演）  ラーション： 交響曲第2番 （日本初演）  他,http://i-amabile.com/concert/nadezhda9
263,ケツバット・キネン・オーケストラ ,1,2013-01-26,ケツバット・キネン・オーケストラ 第3回「不」定期演奏会～3D（仮称）～,●ケツバット・キネン・オーケストラ 第3回「不」定期演奏会～3D（仮称）～2013年1月26日(土)渋谷区文化総合センター大和田　さくらホール　市原雄亮指揮モーツァルト＆チャイコフスキー： フィガロフスキーの結婚 （世界初演）  他,http://i-amabile.com/concert/k2orch3
15,慶應義塾ユースオーケストラ ,3,2013-01-05,慶應義塾ユースオーケストラ 第４回定期演奏会,●慶應義塾ユースオーケストラ 第４回定期演奏会2013年1月5日(土)杉並公会堂大ホール　坂入健司郎指揮近谷直之： ある美意識 （世界初演）  他,http://i-amabile.com/concert/keio_youth4
156,八王子シティオーケストラ 2012年クリスマスコンサート,1,2012-12-24,八王子シティオーケストラ 2012年クリスマスコンサート,●八王子シティオーケストラ 2012年クリスマスコンサート2012年12月24日(月)オリンパスホール八王子（八王子市民会館）　長永 圭庫指揮唱歌メドレー／山岡憲三編曲： 日本の四季「春から春へ」 （世界初演）  他,http://i-amabile.com/concert/hachioji_city_orch_xmas2012
126,東京経済大学管弦楽団  ,1,2012-12-15,東京経済大学管弦楽団  第54回定期演奏会,●東京経済大学管弦楽団  第54回定期演奏会2012年12月15日(土)所沢市民文化センター野崎美波： Rainbow （世界初演）  他,http://i-amabile.com/concert/tku_kangen54
180,アンサンブルブリランテ 渡邊達徳ヴァイオリンリサイタル,1,2012-12-15,アンサンブルブリランテ 渡邊達徳ヴァイオリンリサイタル,●アンサンブルブリランテ 渡邊達徳ヴァイオリンリサイタル2012年12月15日(土)逸見コミュニティーセンター渡邊達徳： 春の訪れ （世界初演）  渡邊達徳： 大切なもの （世界初演）  他,http://i-amabile.com/concert/e_brillante_watanabe2012
280,渡邊達徳 クリスマスヴァイオリンリサイタル,1,2012-12-15,渡邊達徳 クリスマスヴァイオリンリサイタル,●渡邊達徳 クリスマスヴァイオリンリサイタル2012年12月15日(土)逸見コミュニティーセンター渡邊達徳： 春の訪れ （世界初演）  他,http://i-amabile.com/concert/watanabe2012xmas
272,東京佼成ウインドオーケストラ  ,1,2012-12-01,東京佼成ウインドオーケストラ  第113回定期演奏会,●東京佼成ウインドオーケストラ  第113回定期演奏会2012年12月1日(土)東京オペラシティコンサートホール　タケミツメモリアル　飯森範親指揮佐村河内守： 祈り　※東京佼成ウインドオーケストラ委嘱作品 （世界初演）  他,http://i-amabile.com/concert/tokyo_kosei_wo113
298,東京アカデミーオーケストラ ,1,2012-11-18,東京アカデミーオーケストラ 第４２回定期演奏会,●東京アカデミーオーケストラ 第４２回定期演奏会2012年11月18日(日)ﾌｨﾘｱﾎｰﾙ中田恒夫（当団団員）： Path to The Ray （世界初演）  他,http://i-amabile.com/concert/tao42
23,北海道大学交響楽団 ,2,2012-10-28,北海道大学交響楽団 第124回定期演奏会,●北海道大学交響楽団 第124回定期演奏会2012年10月28日(日)札幌コンサートホール Kitara大ホール　川越守指揮川越守： ひゞき2012年秋 （世界初演）  他,http://i-amabile.com/concert/hokudai_orch124
286,中野区民交響楽団 ,1,2012-10-27,中野区民交響楽団 第５３回定期演奏会,●中野区民交響楽団 第５３回定期演奏会2012年10月27日(土)めぐろパーシモンホール　大ホール　高橋　勇太指揮壺井　一歩： 「アカシアの庭」（委嘱作品） （世界初演）  他,http://i-amabile.com/concert/nakanokumin-so53
26,オーケストラ・ディマンシュ ,2,2012-09-09,オーケストラ・ディマンシュ 第35回演奏会,●オーケストラ・ディマンシュ 第35回演奏会2012年9月9日(日)すみだトリフォニーホール　大ホール　金山 隆夫指揮ジョン・ウィリアムズ： 映画《戦火の馬》より （日本初演）  他,http://i-amabile.com/concert/o-dimanche35
9,ユニコーン・シンフォニー・オーケストラ ,4,2012-08-19,ユニコーン・シンフォニー・オーケストラ 第3回定期演奏会,●ユニコーン・シンフォニー・オーケストラ 第3回定期演奏会2012年8月19日(日)杉並公会堂 大ホール　藤岡 幸夫指揮鈴木桂太郎： 交響詩『エイス・デイ』Op.17 （世界初演）  他,http://i-amabile.com/concert/unicorn_orch3
217,慶應義塾ユースオーケストラ  ,1,2012-08-05,慶應義塾ユースオーケストラ  第３回演奏会,●慶應義塾ユースオーケストラ  第３回演奏会2012年8月5日(日)藤原洋記念ホール　坂入 健司郎指揮シベリウス： 『カッサシオン』(初稿版) （日本初演）  他,http://i-amabile.com/concert/keio_youth3
93,音名オーケストラ ,1,2012-06-16,音名オーケストラ 第4回演奏会,●音名オーケストラ 第4回演奏会2012年6月16日(土)麻布区民センター・ホール　榊原 徹指揮三木稔： Spring for Strings （日本初演）  他,http://i-amabile.com/concert/otonaoke4
53,ヨコハマウィンドシンフォニー 横浜開港祭チャリティー吹奏楽コンサート　ザブラスクルーズ2012,1,2012-06-03,ヨコハマウィンドシンフォニー 横浜開港祭チャリティー吹奏楽コンサート　ザブラスクルーズ2012,●ヨコハマウィンドシンフォニー 横浜開港祭チャリティー吹奏楽コンサート　ザブラスクルーズ20122012年6月3日(日)横浜みなとみらいホール 大ホール　三澤 慶指揮南 能衛／編曲：三澤 慶： 「横浜市歌」TYWS2012年度Ver. （世界初演）  他,http://i-amabile.com/concert/tyws2012
61,音の杜 あおば ,1,2012-05-06,音の杜 あおば 第7回　杜のコンサート,●音の杜 あおば 第7回　杜のコンサート2012年5月6日(日)神奈川県民ホール　小ホール　梅都優子指揮吉田和弘： 弦楽で語る「愛についての物語」(初演) （世界初演）  他,http://i-amabile.com/concert/otonomoriaoba7
248,弘友会オーケストラ 『MORIYA HIROSHI WORLD』  ～守谷弘の世界～,1,2012-05-05,弘友会オーケストラ 『MORIYA HIROSHI WORLD』  ～守谷弘の世界～,●弘友会オーケストラ 『MORIYA HIROSHI WORLD』  ～守谷弘の世界～2012年5月5日(土)大田区民ホールアプリコ　大ホール　瓦田　尚指揮守谷弘： 東日本大震災祈念作品「海の記憶」より“海よ愛よ” （世界初演）  他,http://i-amabile.com/concert/koyukai2012moriya
300,"佐藤久成 ヴァイオリン・リサイタル 『ニーベルングの指輪』CD発売記念2012年5月3日 Hisaya Sato, Violin / Hisaya Sato Violin Recital, Tokyo Bunka Kaikan, May 3rd, 2012",1,2012-05-03,"佐藤久成 ヴァイオリン・リサイタル 『ニーベルングの指輪』CD発売記念2012年5月3日 Hisaya Sato, Violin / Hisaya Sato Violin Recital, Tokyo Bunka Kaikan, May 3rd, 2012","●佐藤久成 ヴァイオリン・リサイタル 『ニーベルングの指輪』CD発売記念2012年5月3日 Hisaya Sato, Violin / Hisaya Sato Violin Recital, Tokyo Bunka Kaikan, May 3rd, 20122012年5月3日(木)東京文化会館小ホールワーグナー（オンドジーチェク編）： 楽劇『さまよえるオランダ人』より「序曲」 （日本初演）  ワーグナー（ジット編）： 楽劇『ニュルンベルクのマイスタージンガー』より「前奏曲」 （日本初演）  ワーグナー（ゲルトナー/佐藤久成編）： 楽劇『ニーベルングの指輪〈神々の黄昏〉』より「葬送行進曲」 （日本初演）  他",http://i-amabile.com/concert/hisaya_sato2012cd
32,アルエム弦楽合奏団 ,2,2012-04-30,アルエム弦楽合奏団 第５回定期演奏会,●アルエム弦楽合奏団 第５回定期演奏会2012年4月30日(月)オペラシティリサイタルホール　堀越隆一指揮A.ドヴォルザーク： アメリカ（弦楽合奏版） （世界初演）  他,http://i-amabile.com/concert/artaim5
104,オーケストラRe:≪一期一会≫×オルソ・ポラーレ管弦楽団 特別演奏会,1,2012-03-18,オーケストラRe:≪一期一会≫×オルソ・ポラーレ管弦楽団 特別演奏会,●オーケストラRe:≪一期一会≫×オルソ・ポラーレ管弦楽団 特別演奏会2012年3月18日(日)同志社大学　寒梅館ハーディーホール　中久保大輔　(一期一会)、稲熊匠　(オルソ・ポラーレ)指揮稲熊匠(2011年度同志社交響楽団卒団生)： 交響曲第1番 ニ短調 Op.14 （世界初演）  他,http://i-amabile.com/concert/ichigo_ichie_orso_polare_special2012
4,オーケストラ・ソノーレ長野  ,5,2011-11-27,オーケストラ・ソノーレ長野  第22回定期演奏会,●オーケストラ・ソノーレ長野  第22回定期演奏会2011年11月27日(日)ホクト文化ホール中ホール　橋本　久喜指揮コルンゴルト： 主題と変奏 （日本初演）  他,http://i-amabile.com/concert/sonorenagano22
9,ユニコーン・シンフォニー・オーケストラ ,4,2011-09-24,ユニコーン・シンフォニー・オーケストラ 第2回定期演奏会 ,●ユニコーン・シンフォニー・オーケストラ 第2回定期演奏会 2011年9月24日(土)第一生命ホール　藤岡 幸夫指揮近谷直之： Symphonic Suite 『Kokoro』  （世界初演）  他,http://i-amabile.com/concert/unicorn_orch2
82,東京プロムナードフィルハーモニカー ,1,2011-09-19,東京プロムナードフィルハーモニカー 第５回定期演奏会,●東京プロムナードフィルハーモニカー 第５回定期演奏会2011年9月19日(月)杉並公会堂　大ホール　佐藤　迪指揮今井　重幸： カスタネット小協奏曲「ファンダンゴスに基づく協奏的変容」 （世界初演）  他,http://i-amabile.com/concert/promenadephil5
193,栃木県交響楽団　特別演奏会,1,2011-09-18,栃木県交響楽団　特別演奏会,●栃木県交響楽団　特別演奏会2011年9月18日(日)栃木県総合文化センター メインホール　荻町 修指揮ポール･ラムジェ： ディヴェルティメント･コンチェルタンテ （日本初演）  他,http://i-amabile.com/concert/tochikyo_special2011
1,オーケストラ《エクセルシス》 ,7,2011-08-07,オーケストラ《エクセルシス》 第2回演奏会,●オーケストラ《エクセルシス》 第2回演奏会2011年8月7日(日)渋谷区文化総合センター大和田 さくらホール　大浦智弘指揮ノスコフスキ： 演奏会用序曲「モルスキェ・オコ」 （日本初演）  カルウォヴィチ： 交響曲「復活」 作品7 （日本初演）  他,http://i-amabile.com/concert/orchestra_excelsis2
7,フィルハーモニア・エテルナ ,4,2011-06-12,フィルハーモニア・エテルナ 第１７回定期演奏会,●フィルハーモニア・エテルナ 第１７回定期演奏会2011年6月12日(日)すみだトリフォニーホール（大ホール）　十束尚宏指揮十束尚宏： Zwischenspie（間奏曲） （世界初演）  十束尚宏： Zu einer Geschichte（ある物語に寄せて） （世界初演）  他,http://i-amabile.com/concert/phil-aeterna17
45,新宿交響楽団 ,2,2011-06-12,新宿交響楽団 第41回定期演奏会,●新宿交響楽団 第41回定期演奏会2011年6月12日(日)サンパール荒川 大ホール　高畠 浩指揮アレハンドロ・サンチェス・ナバーロ： 運命のハリケーン （世界初演）  他,http://i-amabile.com/concert/sso41
13,アイノラ交響楽団 ,3,2011-04-03,アイノラ交響楽団 第８回定期演奏会,●アイノラ交響楽団 第８回定期演奏会2011年4月3日(日)杉並公会堂大ホール　新田ユリ指揮シベリウス： 序曲　イ短調 （日本初演）  他,http://i-amabile.com/concert/ainola8
0,オーケストラ・ナデージダ ,11,2011-02-26,オーケストラ・ナデージダ 第5回演奏会,●オーケストラ・ナデージダ 第5回演奏会2011年2月26日(土)狛江エコルマホール　渡辺　新指揮ボルトキエヴィチ： ピアノ協奏曲第1番変ロ長調　作品16 （日本初演）  アッテルベリ： 交響曲第2番ヘ長調　作品6 （日本初演）  他,http://i-amabile.com/concert/nadezhda5
249,文京フィルハーモニック管弦楽団  ,1,2010-09-20,文京フィルハーモニック管弦楽団  第６回定期演奏会 ,●文京フィルハーモニック管弦楽団  第６回定期演奏会 2010年9月20日(月)第一生命ホール　野　勝治指揮小田倉光司作曲： 旅路（世界初演曲） （世界初演）  他,http://i-amabile.com/concert/bunkyo_po6
1,オーケストラ《エクセルシス》 ,7,2010-09-20,オーケストラ《エクセルシス》 第1回演奏会,●オーケストラ《エクセルシス》 第1回演奏会2010年9月20日(月)かつしかシンフォニーヒルズ　モーツァルトホール　大浦智弘指揮ステーンハンマル： ピアノ協奏曲第2番 ニ短調　作品23 （日本初演）  ステーンハンマル： 交響曲第1番 ヘ長調 （日本初演）  他,http://i-amabile.com/concert/orchestra_excelsis1
0,オーケストラ・ナデージダ ,11,2010-09-04,オーケストラ・ナデージダ 第４回演奏会　★　ロシア文化フェスティバル2010参加公演　★,●オーケストラ・ナデージダ 第４回演奏会　★　ロシア文化フェスティバル2010参加公演　★2010年9月4日(土)狛江エコルマホール　渡辺　新指揮アッテルベリ： ピアノ協奏曲　変ロ短調　作品37 （日本初演）  レヴィチン： オーボエ協奏曲　作品50 （日本初演）  ベアセン： 交響曲　第１番　ハ短調　作品3 （日本初演）  他,http://i-amabile.com/concert/nadezhda4
9,ユニコーン・シンフォニー・オーケストラ ,4,2010-06-12,ユニコーン・シンフォニー・オーケストラ 第1回定期演奏会 ,●ユニコーン・シンフォニー・オーケストラ 第1回定期演奏会 2010年6月12日(土)ティアラこうとう 大ホール　藤岡 幸夫指揮近谷直之：  『G.S.D』　  （世界初演）  他,http://i-amabile.com/concert/unicorn_orch1
44,かもめ管弦楽団 ,2,2010-02-28,かもめ管弦楽団 第33回定期演奏会,●かもめ管弦楽団 第33回定期演奏会2010年2月28日(日)ティアラこうとう　大ホール　篠原信夫指揮山下美香： ＧＩＦＴ　かもめ管弦楽団30周年記念委嘱作品(初演) （世界初演）  他,http://i-amabile.com/concert/kamome_ens33
0,オーケストラ・ナデージダ ,11,2010-02-07,オーケストラ・ナデージダ 第３回演奏会　～　ロシアン・カンタービレ＆アッテルベリ　～,●オーケストラ・ナデージダ 第３回演奏会　～　ロシアン・カンタービレ＆アッテルベリ　～2010年2月7日(日)八王子市芸術文化会館　いちょうホール　渡辺　新指揮アッテルベリ： 交響曲　第4番　「小交響曲」 （日本初演）  他,http://i-amabile.com/concert/nadezhda3
92,八幡市民オーケストラ やわた市民音楽祭,1,2010-01-24,八幡市民オーケストラ やわた市民音楽祭,●八幡市民オーケストラ やわた市民音楽祭2010年1月24日(日)八幡市文化センター　藏野雅彦指揮平野一郎： 八幡縁起（八幡市委嘱作品・世界初演） （世界初演）  他,http://i-amabile.com/concert/yawata_shimin2010shimin
4,オーケストラ・ソノーレ長野  ,5,2009-11-29,オーケストラ・ソノーレ長野  第18回定期演奏会,●オーケストラ・ソノーレ長野  第18回定期演奏会2009年11月29日(日)ホクト文化ホール中ホール　米崎　栄和指揮アイアランド： 2つの交響的習作 （日本初演）  他,http://i-amabile.com/concert/sonorenagano18
155,慶應Kプレミアムオーケストラ ,1,2009-11-24,慶應Kプレミアムオーケストラ 第1回記念定期演奏会,●慶應Kプレミアムオーケストラ 第1回記念定期演奏会2009年11月24日(火)川崎市幸市民館　大ホール　横山　奏指揮千住明： STORY～Kプレミアムオーケストラテーマ曲～ （日本初演）  他,http://i-amabile.com/concert/keio_premium1
0,オーケストラ・ナデージダ ,11,2009-09-20,オーケストラ・ナデージダ 第２回演奏会　～ 青年ピアニストの出世作 ＆ ロシアの祭典 ～,●オーケストラ・ナデージダ 第２回演奏会　～ 青年ピアニストの出世作 ＆ ロシアの祭典 ～2009年9月20日(日)八王子市芸術文化会館　いちょうホール　渡辺　新指揮ステンハンマル： ピアノ協奏曲　第１番　変ロ短調　作品１   ★完全原典版 （日本初演）  他,http://i-amabile.com/concert/nadezhda2
22,フィルハーモニア・エテルナ  ,2,2009-07-20,フィルハーモニア・エテルナ  第十五回定期演奏会 ,●フィルハーモニア・エテルナ  第十五回定期演奏会 2009年7月20日(月)すみだトリフォニーホール　十束尚宏指揮シュールホフ： 交響曲第５番 （日本初演）  他,http://i-amabile.com/concert/phil-aeterna15
2,Musica Promenade ,5,2009-06-20,Musica Promenade 第6回演奏会,●Musica Promenade 第6回演奏会2009年6月20日(土)セシオン杉並　瓦田尚指揮山口琢也： 欧亜夢譚～EurasianFantasy（委嘱） （世界初演）  他,http://i-amabile.com/concert/musica_promenade6
0,オーケストラ・ナデージダ ,11,2009-04-05,オーケストラ・ナデージダ 第１回演奏会　～　北欧・ロシアのロマンティシズム　～,●オーケストラ・ナデージダ 第１回演奏会　～　北欧・ロシアのロマンティシズム　～2009年4月5日(日)日野市民会館　渡辺　新指揮アッテルベリ： 交響曲　第8番　作品48 （日本初演）  他,http://i-amabile.com/concert/nadezhda1
290,チェンバー・フィルハーモニック東京 ,1,2009-03-07,チェンバー・フィルハーモニック東京 第５回演奏会　We?Mendelssohn ?メンデルスゾーン生誕200周年ガラ?,●チェンバー・フィルハーモニック東京 第５回演奏会　We?Mendelssohn ?メンデルスゾーン生誕200周年ガラ?2009年3月7日(土)三鷹市芸術文化センター 風のホール　木村康人指揮メンデルスゾーン： 《ヘブリディーズ諸島(フィンガルの洞窟)》序曲　作品26(原典版) （日本初演）  他,http://i-amabile.com/concert/tcp5
195,ナズドラヴィ・フィルハーモニー ,1,2009-01-18,ナズドラヴィ・フィルハーモニー 第１回演奏会,●ナズドラヴィ・フィルハーモニー 第１回演奏会2009年1月18日(日)日野市民会館　佐伯正則指揮ドヴォルジャーク： 交響曲第１番「ズロニツェの鐘」 （日本初演）  他,http://i-amabile.com/concert/nazdravi1
265,慶應義塾ユースオーケストラ  慶應義塾創立１５０年記念演奏会 ,1,2008-12-16,慶應義塾ユースオーケストラ  慶應義塾創立１５０年記念演奏会 ,●慶應義塾ユースオーケストラ  慶應義塾創立１５０年記念演奏会 2008年12月16日(火)杉並公会堂 大ホール　坂入 健司郎指揮近谷直之： 150の継承～慶應義塾祝典序曲 （日本初演）  他,http://i-amabile.com/concert/keio_youth1
162,慶應義塾ワグネル・ソサィエティー・オーケストラ 慶應義塾創立150周年記念 ワグネル･ソサィエティ特別演奏会,1,2008-10-26,慶應義塾ワグネル・ソサィエティー・オーケストラ 慶應義塾創立150周年記念 ワグネル･ソサィエティ特別演奏会,●慶應義塾ワグネル・ソサィエティー・オーケストラ 慶應義塾創立150周年記念 ワグネル･ソサィエティ特別演奏会2008年10月26日(日)サントリーホール　藤岡幸夫指揮吉松隆： 大学祝典序曲EX （世界初演）  他,http://i-amabile.com/concert/wagner150aniv
2,Musica Promenade ,5,2008-09-28,Musica Promenade 第5回演奏会,●Musica Promenade 第5回演奏会2008年9月28日(日)セシオン杉並　瓦田尚指揮大曲万寿男： 狂詩曲｢永遠の人｣(委嘱) （世界初演）  秋庭潤： 想送歌(委嘱) （世界初演）  他,http://i-amabile.com/concert/musica_promenade5
74,アイリスフィルハーモニックオーケストラ  ,1,2008-08-23,アイリスフィルハーモニックオーケストラ  第１回演奏会,●アイリスフィルハーモニックオーケストラ  第１回演奏会2008年8月23日(土)江戸川区総合文化センター　大ホール　中島 章博指揮久隆信： ゲルニカ（オーケストラ版） （世界初演）  他,http://i-amabile.com/concert/iris_phil1
28,関西シティフィルハーモニー交響楽団 ,2,2008-05-10,関西シティフィルハーモニー交響楽団 第45回定期演奏会,●関西シティフィルハーモニー交響楽団 第45回定期演奏会2008年5月10日(土)ザ・シンフォニーホール　藏野雅彦指揮高 昌帥： 「あなたに」より 谷川俊太郎の詩によるソプラノ独唱、男声朗読とオーケストラの為の歌曲  （世界初演）  他,http://i-amabile.com/concert/kansai_cpo45
283,八王子フィルハーモニー管弦楽団 ,1,2008-02-03,八王子フィルハーモニー管弦楽団 第３８回定期演奏会,●八王子フィルハーモニー管弦楽団 第３８回定期演奏会2008年2月3日(日)いちょうホール　西田博指揮西田由美子： 永遠の世界へ （世界初演）  他,http://i-amabile.com/concert/8_po38
26,オーケストラ・ディマンシュ ,2,2007-09-16,オーケストラ・ディマンシュ 第２６回演奏会,●オーケストラ・ディマンシュ 第２６回演奏会2007年9月16日(日)北とぴあ　さくらホール　金山　隆夫指揮E.W.コルンゴルト： シンフォニエッタ Op.5 （日本初演）  他,http://i-amabile.com/concert/o-dimanche26
22,フィルハーモニア・エテルナ  ,2,2007-08-19,フィルハーモニア・エテルナ  第十三回定期演奏会 ,●フィルハーモニア・エテルナ  第十三回定期演奏会 2007年8月19日(日)ミューザ川崎シンフォニーホール　十束尚宏指揮コルンゴルト： シャオシュピール序曲 （日本初演）  他,http://i-amabile.com/concert/phil-aeterna13
287,東京ハートフェルトフィルハーモニック管弦楽団  ,1,2007-08-12,東京ハートフェルトフィルハーモニック管弦楽団  第4回公演：第2回クラシックコンサート,●東京ハートフェルトフィルハーモニック管弦楽団  第4回公演：第2回クラシックコンサート2007年8月12日(日)東京オペラシティ　タケミツメモリアルホール(大ホール)　西谷亮指揮戸田由里子： 波面の揺れる空間  （世界初演）  他,http://i-amabile.com/concert/heartfelt4
16,芥川也寸志メモリアル オーケストラ・ニッポニカ ,3,2006-12-10,芥川也寸志メモリアル オーケストラ・ニッポニカ 第10回演奏会　「早坂文雄作品展,●芥川也寸志メモリアル オーケストラ・ニッポニカ 第10回演奏会　「早坂文雄作品展2006年12月10日(日)紀尾井ホール　本名徹次指揮早坂文雄〔松木敏晃・編〕： 交響組曲「七人の侍」(1954/2006) （日本初演）  早坂文雄〔石田匡志・編〕委嘱： 早坂文雄のスケッチによる「交響二章」(1941・49/2006) （世界初演）  他,http://i-amabile.com/concert/nipponica10
17,アモルファス合奏団 ,3,2006-10-09,アモルファス合奏団 第２５回記念演奏会,●アモルファス合奏団 第２５回記念演奏会2006年10月9日(月)東京オペラシティ　リサイタルホール　横山俊充指揮コルンゴルト： 交響的セレナーデ （日本初演）  他,http://i-amabile.com/concert/amorphous25
31,浦和フィルハーモニー管弦楽団  ,2,2006-06-25,浦和フィルハーモニー管弦楽団  第40回記念定期演奏会,●浦和フィルハーモニー管弦楽団  第40回記念定期演奏会2006年6月25日(日)彩の国さいたま芸術劇場 音楽ホール　佐藤寿一指揮渋谷牧人： Join for Joy（浦和フィル創立20周年記念委嘱作品） （世界初演）  他,http://i-amabile.com/concert/urawaphil40
296,けいはんなフィルハーモニー管弦楽団 演奏会,1,2006-06-11,けいはんなフィルハーモニー管弦楽団 演奏会,●けいはんなフィルハーモニー管弦楽団 演奏会2006年6月11日(日)けいはんなプラザ・メインホール　藏野 雅彦指揮安田 結衣子： シンフォニエッタ＜委嘱作品＞(初演) （世界初演）  他,http://i-amabile.com/concert/keihanna_phil2006_6
194,横浜市立大学管弦楽団 ,1,2005-12-17,横浜市立大学管弦楽団 第36回定期演奏会,●横浜市立大学管弦楽団 第36回定期演奏会2005年12月17日(土)ミューザ川崎　山田　和樹指揮上田真樹： 管弦小四頌（委嘱作品初演） （世界初演）  他,http://i-amabile.com/concert/ycu_orch36
124,武蔵野市民交響楽団  ,1,2005-11-27,武蔵野市民交響楽団  第63回管弦楽定期演奏会（武蔵野市民交響楽団 30周年記念演奏会）,●武蔵野市民交響楽団  第63回管弦楽定期演奏会（武蔵野市民交響楽団 30周年記念演奏会）2005年11月27日(日)武蔵野市民文化会館大ホール　曽我　大介（当団名誉団員）指揮曽我大介： 海を渡る声 （世界初演）  他,http://i-amabile.com/concert/musashino_so63
60,オーケストラ・ソノーレ長野  創立5周年記念 ,1,2005-11-13,オーケストラ・ソノーレ長野  創立5周年記念 第11回定期演奏会,●オーケストラ・ソノーレ長野  創立5周年記念 第11回定期演奏会2005年11月13日(日)長野県県民文化会館中ホール　米崎　栄和指揮L.-E.ラーション： 「冬物語」 Op.18 （日本初演）  他,http://i-amabile.com/concert/sonorenagano11
13,アイノラ交響楽団 ,3,2005-03-20,アイノラ交響楽団 第２回定期演奏会,●アイノラ交響楽団 第２回定期演奏会2005年3月20日(日)アプリコ大ホール　新田ユリ指揮シベリウス： 序曲ホ長調(1891) （日本初演）  他,http://i-amabile.com/concert/ainola2
16,芥川也寸志メモリアル オーケストラ・ニッポニカ ,3,2005-02-20,芥川也寸志メモリアル オーケストラ・ニッポニカ 第6回演奏会　「53人のブルックナー」,●芥川也寸志メモリアル オーケストラ・ニッポニカ 第6回演奏会　「53人のブルックナー」2005年2月20日(日)紀尾井ホール　本名徹次指揮朱践耳： 小交響曲Op.38(1994) （日本初演）  他,http://i-amabile.com/concert/nipponica6
4,オーケストラ・ソノーレ長野  ,5,2004-11-14,オーケストラ・ソノーレ長野  第9回定期演奏会,●オーケストラ・ソノーレ長野  第9回定期演奏会2004年11月14日(日)長野県県民文化会館中ホール　橋本　久喜指揮フーサ： 弦楽のための４つの小品 （日本初演）  他,http://i-amabile.com/concert/sonorenagano9
16,芥川也寸志メモリアル オーケストラ・ニッポニカ ,3,2004-10-03,芥川也寸志メモリアル オーケストラ・ニッポニカ 第5回演奏会　石井眞木企画原案「第2回日中友好合作現代音楽祭in東京2004」- 古楽同源・新楽共創 -,●芥川也寸志メモリアル オーケストラ・ニッポニカ 第5回演奏会　石井眞木企画原案「第2回日中友好合作現代音楽祭in東京2004」- 古楽同源・新楽共創 -2004年10月3日(日)紀尾井ホール　本名徹次指揮秦文?： 「風月迭響」リコーダーと中国笙とオーケストラのための(2004) （世界初演）  他,http://i-amabile.com/concert/nipponica5
303,熊本交響楽団  ,1,2004-04-25,熊本交響楽団  第77回定期演奏会,●熊本交響楽団  第77回定期演奏会2004年4月25日(日)熊本県立劇場コンサートホール　山田和樹指揮ビル・ダグラス： マリンバ協奏曲 （世界初演）  他,http://i-amabile.com/concert/kumamoto_so77
